id,identity,Survived,is_elite
34_7,"{'ancestor_count': 22, 'ancestor_ids': ['32_8', '32_8'], 'birth_generation': 34, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '34_7', 'origin': '32_8~CUW~32_8#MGNP'}",0.7840983606557378,True
32_8,"{'ancestor_count': 21, 'ancestor_ids': ['31_6', '31_7'], 'birth_generation': 32, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '32_8', 'origin': '31_6~CUW~31_7#MGNP'}",0.7839890710382512,True
31_6,"{'ancestor_count': 20, 'ancestor_ids': ['29_10', '29_10'], 'birth_generation': 31, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '31_6', 'origin': '29_10~CUW~29_10#MGNP'}",0.7839344262295083,True
31_7,"{'ancestor_count': 20, 'ancestor_ids': ['29_10', '29_10'], 'birth_generation': 31, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '31_7', 'origin': '29_10~CUW~29_10#MGNP'}",0.783879781420765,True
34_10,"{'ancestor_count': 22, 'ancestor_ids': ['32_8', '31_6'], 'birth_generation': 34, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '34_10', 'origin': '32_8~CUW~31_6#MGNP'}",0.783879781420765,True
35_6,"{'ancestor_count': 23, 'ancestor_ids': ['34_7', '34_7'], 'birth_generation': 35, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '35_6', 'origin': '34_7~CUW~34_7#MGNP'}",0.7837704918032787,False
35_7,"{'ancestor_count': 23, 'ancestor_ids': ['34_7', '34_7'], 'birth_generation': 35, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '35_7', 'origin': '34_7~CUW~34_7#MGNP'}",0.7837158469945354,False
35_8,"{'ancestor_count': 23, 'ancestor_ids': ['34_7', '32_8'], 'birth_generation': 35, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '35_8', 'origin': '34_7~CUW~32_8#MGNP'}",0.7824590163934426,False
35_9,"{'ancestor_count': 23, 'ancestor_ids': ['34_7', '34_7'], 'birth_generation': 35, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '35_9', 'origin': '34_7~CUW~34_7#MGNP'}",0.7830054644808743,False
35_10,"{'ancestor_count': 23, 'ancestor_ids': ['34_7', '32_8'], 'birth_generation': 35, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '35_10', 'origin': '34_7~CUW~32_8#MGNP'}",0.7831147540983606,False
