id,identity,Survived,is_elite
7_10,"{'ancestor_count': 5, 'ancestor_ids': ['6_6', '6_6'], 'birth_generation': 7, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '7_10', 'origin': '6_6~CUW~6_6#MGNP'}",0.7710928961748634,True
8_10,"{'ancestor_count': 6, 'ancestor_ids': ['7_10', '7_10'], 'birth_generation': 8, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '8_10', 'origin': '7_10~CUW~7_10#MGNP'}",0.7710928961748634,True
8_9,"{'ancestor_count': 6, 'ancestor_ids': ['7_10', '7_10'], 'birth_generation': 8, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '8_9', 'origin': '7_10~CUW~7_10#MGNP'}",0.7708743169398907,True
8_8,"{'ancestor_count': 6, 'ancestor_ids': ['7_10', '7_10'], 'birth_generation': 8, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '8_8', 'origin': '7_10~CUW~7_10#MGNP'}",0.7699453551912571,False
7_7,"{'ancestor_count': 5, 'ancestor_ids': ['6_7', '6_6'], 'birth_generation': 7, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '7_7', 'origin': '6_7~CUW~6_6#MGNP'}",0.7699453551912568,False
9_6,"{'ancestor_count': 7, 'ancestor_ids': ['8_10', '8_10'], 'birth_generation': 9, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '9_6', 'origin': '8_10~CUW~8_10#MGNP'}",0.7700000000000001,True
9_7,"{'ancestor_count': 6, 'ancestor_ids': ['7_10', '7_10'], 'birth_generation': 9, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '9_7', 'origin': '7_10~CUW~7_10#MGNP'}",0.7700000000000001,True
9_8,"{'ancestor_count': 7, 'ancestor_ids': ['7_10', '8_10'], 'birth_generation': 9, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '9_8', 'origin': '7_10~CUW~8_10#MGNP'}",0.7698907103825139,False
9_9,"{'ancestor_count': 7, 'ancestor_ids': ['8_10', '7_10'], 'birth_generation': 9, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '9_9', 'origin': '8_10~CUW~7_10#MGNP'}",0.7698907103825138,False
9_10,"{'ancestor_count': 7, 'ancestor_ids': ['8_10', '8_10'], 'birth_generation': 9, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '9_10', 'origin': '8_10~CUW~8_10#MGNP'}",0.7697267759562842,False
