id,identity,Survived,is_elite
25_9,"{'ancestor_count': 16, 'ancestor_ids': ['24_7', '24_7'], 'birth_generation': 25, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '25_9', 'origin': '24_7~CUW~24_7#MGNP'}",0.7832786885245904,True
26_6,"{'ancestor_count': 17, 'ancestor_ids': ['25_9', '25_9'], 'birth_generation': 26, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '26_6', 'origin': '25_9~CUW~25_9#MGNP'}",0.7832240437158472,True
27_8,"{'ancestor_count': 17, 'ancestor_ids': ['25_9', '25_9'], 'birth_generation': 27, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '27_8', 'origin': '25_9~CUW~25_9#MGNP'}",0.7832240437158472,True
22_9,"{'ancestor_count': 14, 'ancestor_ids': ['18_10', '21_6'], 'birth_generation': 22, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '22_9', 'origin': '18_10~CUW~21_6#MGNP'}",0.7831693989071038,False
24_7,"{'ancestor_count': 15, 'ancestor_ids': ['22_9', '22_9'], 'birth_generation': 24, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '24_7', 'origin': '22_9~CUW~22_9#MGNP'}",0.7831693989071038,False
28_6,"{'ancestor_count': 17, 'ancestor_ids': ['25_9', '25_9'], 'birth_generation': 28, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '28_6', 'origin': '25_9~CUW~25_9#MGNP'}",0.7833879781420766,True
28_7,"{'ancestor_count': 18, 'ancestor_ids': ['26_6', '26_6'], 'birth_generation': 28, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '28_7', 'origin': '26_6~CUW~26_6#MGNP'}",0.7828961748633881,False
28_8,"{'ancestor_count': 18, 'ancestor_ids': ['26_6', '25_9'], 'birth_generation': 28, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '28_8', 'origin': '26_6~CUW~25_9#MGNP'}",0.7833333333333334,True
28_9,"{'ancestor_count': 17, 'ancestor_ids': ['25_9', '25_9'], 'birth_generation': 28, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '28_9', 'origin': '25_9~CUW~25_9#MGNP'}",0.7831147540983606,False
28_10,"{'ancestor_count': 17, 'ancestor_ids': ['25_9', '25_9'], 'birth_generation': 28, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '28_10', 'origin': '25_9~CUW~25_9#MGNP'}",0.7813114754098361,False
