id,identity,Survived,is_elite
1_1,"{'ancestor_count': 0, 'ancestor_ids': [], 'birth_generation': 1, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '1_1', 'origin': '(none)'}",0.7676502732240437,True
1_5,"{'ancestor_count': 0, 'ancestor_ids': [], 'birth_generation': 1, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '1_5', 'origin': '(none)'}",0.7626775956284153,False
1_4,"{'ancestor_count': 0, 'ancestor_ids': [], 'birth_generation': 1, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '1_4', 'origin': '(none)'}",0.7532240437158472,False
1_2,"{'ancestor_count': 0, 'ancestor_ids': [], 'birth_generation': 1, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '1_2', 'origin': '(none)'}",0.7344262295081966,False
1_8,"{'ancestor_count': 0, 'ancestor_ids': [], 'birth_generation': 1, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '1_8', 'origin': '(none)'}",0.730382513661202,False
2_6,"{'ancestor_count': 1, 'ancestor_ids': ['1_1', '1_1'], 'birth_generation': 2, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '2_6', 'origin': '1_1~CUW~1_1#MGNP'}",0.7662841530054646,True
2_7,"{'ancestor_count': 1, 'ancestor_ids': ['1_1', '1_1'], 'birth_generation': 2, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '2_7', 'origin': '1_1~CUW~1_1#MGNP'}",0.76551912568306,False
2_8,"{'ancestor_count': 1, 'ancestor_ids': ['1_1', '1_1'], 'birth_generation': 2, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '2_8', 'origin': '1_1~CUW~1_1#MGNP'}",0.7675956284153005,True
2_9,"{'ancestor_count': 1, 'ancestor_ids': ['1_1', '1_1'], 'birth_generation': 2, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '2_9', 'origin': '1_1~CUW~1_1#MGNP'}",0.7678688524590165,True
2_10,"{'ancestor_count': 1, 'ancestor_ids': ['1_1', '1_1'], 'birth_generation': 2, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '2_10', 'origin': '1_1~CUW~1_1#MGNP'}",0.7678688524590163,True
