id,identity,Survived,is_elite
13_7,"{'ancestor_count': 9, 'ancestor_ids': ['11_10', '11_10'], 'birth_generation': 13, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '13_7', 'origin': '11_10~CUW~11_10#MGNP'}",0.7825683060109292,True
14_7,"{'ancestor_count': 10, 'ancestor_ids': ['11_10', '13_7'], 'birth_generation': 14, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '14_7', 'origin': '11_10~CUW~13_7#MGNP'}",0.780928961748634,True
14_10,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 14, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '14_10', 'origin': '13_7~CUW~13_7#MGNP'}",0.7801639344262294,True
14_9,"{'ancestor_count': 10, 'ancestor_ids': ['11_10', '13_7'], 'birth_generation': 14, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '14_9', 'origin': '11_10~CUW~13_7#MGNP'}",0.7720765027322406,False
11_10,"{'ancestor_count': 8, 'ancestor_ids': ['10_7', '10_10'], 'birth_generation': 11, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '11_10', 'origin': '10_7~CUW~10_10#MGNP'}",0.7714754098360657,False
15_6,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 15, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '15_6', 'origin': '13_7~CUW~13_7#MGNP'}",0.7796174863387979,False
15_7,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 15, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '15_7', 'origin': '13_7~CUW~13_7#MGNP'}",0.7823497267759564,True
15_8,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 15, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '15_8', 'origin': '13_7~CUW~13_7#MGNP'}",0.7781967213114755,False
15_9,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 15, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '15_9', 'origin': '13_7~CUW~13_7#MGNP'}",0.7822950819672132,True
15_10,"{'ancestor_count': 10, 'ancestor_ids': ['13_7', '13_7'], 'birth_generation': 15, 'domain_name': None, 'experiment_version': 'UniLEAF_184be189-265f-ce68-351a-33cbccd4f49d', 'unique_id': '15_10', 'origin': '13_7~CUW~13_7#MGNP'}",0.7798360655737707,False
